SUBJECT,unclean_total_hrs,clean_total_hrs,unclean_mean_awc,unclean_sd_awc,unclean_mean_ctc,unclean_sd_ctc,unclean_mean_cvc,unclean_sd_cvc,clean_mean_awc,clean_sd_awc,clean_mean_ctc,clean_sd_ctc,clean_mean_cvc,clean_sd_cvc
187,15.263055555555557,15.2575,1758.8221376963254,1881.8029770527105,59.031430287367826,67.1201244867075,147.5458168780825,137.6751409821121,1755.2679010322793,1884.0047770640074,59.05292479108635,67.1201244867075,147.59954120924135,137.6751409821121
188,8.191666666666666,7.990555555555556,1473.204476093591,639.1021132112701,46.876907426246184,24.17160869008653,157.2329603255341,79.23214835742708,1504.4010289925607,642.1362697191998,47.681290412292284,24.537726056014236,159.68852117082668,80.78531219638052
189,15,10.747222222222222,870.9333333333333,700.3886132168409,28.6,22.49698392483503,139.6,95.79501925614773,1194.6342724218146,703.6588526781859,38.89377100025847,23.024417680449805,185.90850348927373,98.36608010023431
190,9.81,9.639722222222222,1440.366972477064,863.426635884923,50.866462793068294,29.879201238765848,215.80020387359835,139.45293909495857,1461.1416880384982,862.3329145727627,51.76497709131775,29.879201238765848,218.5747629887906,137.91627895212372
192,12.010833333333334,11.758055555555556,1629.5288975230694,787.6387035136905,71.51876777908832,39.81652999202794,271.83792409630195,113.8016283102338,1646.5307472418435,779.9785933348467,72.80115287391622,39.96665276619163,277.2567270665501,114.15008727216298
193,15.991388888888888,14.099722222222223,308.8537233580573,340.1610469744998,12.756865674234398,12.584261454834621,118.00100748666817,74.29930257839817,346.531649559684,344.2453758409527,14.255599992119624,12.73595483089295,125.46346460726176,70.92051675622292
196,16.000555555555554,14.265833333333333,1283.3304399152807,1110.8185370357403,41.936043887365024,37.122769293251814,130.18297975764733,121.06476687202506,1423.6812897949646,1131.3678054068496,45.773701734914425,39.064192185569524,143.13920205619488,125.46695005281492
197,16,15.083333333333334,544.6875,299.8131469380939,25.8125,13.736531865514952,163.6875,113.72673050241632,577.7900552486187,299.8131469380939,27.38121546961326,13.736531865514952,167.00552486187846,104.04098058469864
202,13.366111111111111,10.949444444444444,558.8012801862089,490.7138507657323,14.514318965875555,16.224747278229767,67.33446942931958,72.96200754813799,657.7502663757674,488.47198362636806,17.4438073976356,16.21704116793271,76.80754985032219,73.85668965002836
203,6.5024999999999995,6.5024999999999995,1560.169165705498,548.4139306087276,92.11841599384853,44.52106243116847,305.8823529411765,119.30385875689736,1560.169165705498,548.4139306087276,92.11841599384853,44.52106243116847,305.8823529411765,119.30385875689736
210,12.6025,10.75,1350.1289426701053,707.5692953289506,87.9190636778417,37.42805063530526,374.5288633207697,188.1433237093739,1563.2558139534883,688.027783428279,102.32558139534883,37.05972310909887,436.1860465116279,189.67401184461397
215,6.001111111111111,5.584444444444444,462.4143677096834,427.8649444793131,24.328827994815775,16.394685550071227,196.96352527309756,111.13794517239761,496.91603660962994,427.8649444793131,26.144050935137287,16.394685550071227,208.97333863907681,111.53274663267543
230,10.220833333333333,6.878888888888889,726.0660415817366,387.06881190754075,24.55768446799837,14.253920247575486,116.7223807582552,82.80476307483035,1028.2183815215635,395.9195185280907,35.03472783072202,14.975485017693133,160.054918429979,80.79167936455742
231,11.511944444444444,9.759722222222223,1607.0265183505055,1062.3222566260565,77.832203267138,53.81985621568422,223.4201191998649,137.23996390376854,1889.7054219439303,1062.3969271271594,91.6009676960296,53.92765809575183,259.9459228689341,139.38964939684138
232,11.388333333333334,9.708333333333334,872.384018732621,527.4814615772693,35.035855407580854,20.568522128828373,123.54749012146934,83.59939577747542,1007.6909871244635,531.216311149017,40.99570815450644,20.47982121316192,144.51502145922746,83.72122544339392
241,5.725,4.305833333333333,699.0393013100437,609.0110015426651,9.606986899563319,7.833687935236294,31.26637554585153,19.487602896884642,914.5732533384943,616.0622262942817,12.773369460034838,7.833687935236294,40.17805302883685,19.98416039433898
248,6.194444444444445,5.194444444444445,1033.3452914798206,507.6530498752264,54.08071748878923,30.81897992811449,293.6502242152466,165.1660059570659,1149.6898395721926,572.9323487031223,63.52941176470588,31.934456685679244,346.524064171123,169.44362737247707
259,8.391111111111112,7.974444444444444,722.7886652542372,474.59567480693977,32.41525423728813,21.293618335505638,185.19597457627117,93.92240511091154,758.5481398913196,475.0594603932132,33.98355858994009,21.289775608365286,193.49310296781385,94.18289750171303
260,10.726666666666667,7.982777777777778,419.04909881914233,254.13184063442822,23.77252952144189,18.191531496325926,124.73586078309509,71.99936868410092,499.82601433641867,210.01103867091453,28.68675621128819,15.388651859750615,151.95211914538243,72.74045808505912
261,9.401944444444444,6.543333333333333,577.4337459745325,394.0596260578961,41.16169823027152,32.76871814534235,216.87003279463468,173.85143721644127,790.4228222109017,408.0004901957839,57.463066734589916,33.44381690072006,299.69434538970967,176.3005325510328
266,12.924722222222222,11.166666666666666,1162.500805948978,475.58096917534266,47.58322766446732,33.396140462667205,154.04586386984462,100.259799882742,1301.6417910447763,491.4341928824916,53.19402985074627,31.825761905712813,173.37313432835822,99.20486074585456
272,12.331666666666667,9.165,1082.335450736586,1054.6412806111994,22.786863089606705,15.376055310874664,87.74158670090553,48.576664229775055,1453.9007092198583,1055.9595951866088,30.660120021822152,15.376055310874664,112.27495908346974,48.188598502561014
277,7.060277777777777,6.393611111111111,1049.2505016327655,563.7519718052308,26.91112247708227,23.199445806188685,131.15631270409568,152.3799293120418,1146.9261849937002,568.809015776448,29.56075943867576,23.292779383932942,144.3628622322631,152.62553381210031
279,9.450555555555555,7.533888888888889,1176.8620304508847,1285.3415147437702,21.374404796896126,25.40622345954216,100.52319087649168,130.69521068209843,1472.5462723987907,1278.902058873343,26.54671484403805,25.611567327135234,124.10589189587789,132.67611835199423
282,10.242222222222223,7.325555555555556,691.3538728574528,489.3764972499252,13.473638533304404,9.219544457292887,52.72293339119115,31.940285192556093,780.1456089792204,358.66878238082757,18.42863643258001,9.245391972613856,70.57485211588047,33.260564509868914
283,11.9,9.228055555555555,1169.0756302521008,860.3851568813924,29.915966386554622,23.324976858606856,88.57142857142857,51.712316099393924,1502.5917341440656,866.0584695777028,38.57800788657777,23.324976858606856,112.91652870172483,52.29548911539295
300,10.026111111111112,9.924166666666666,1349.7755859699673,602.5762745633674,66.62603202748379,35.02270325931086,226.0098631351471,95.51909461410025,1338.0468553195062,606.6698189548985,66.50432446049207,35.10022280592591,227.12234444537745,95.6343195559161
302,4.986944444444444,4.820277777777778,1578.5216955383503,1167.1717954097417,58.35236450732469,36.66425857893293,164.22881969587257,83.68126177005561,1633.1009047426958,1167.1717954097417,60.36996484757678,36.66425857893293,168.0401083386158,83.57844903357051
304,7.463611111111111,6.713611111111111,1708.1543786519783,966.1358830125524,97.13796568536232,68.49858068278171,288.86821243812574,164.425058917429,1898.9780297074767,966.1358830125524,107.98957342049734,68.49858068278171,321.1386486821962,164.425058917429
308,9.13888888888889,7.972222222222222,1287.5744680851062,991.8881041282384,43.00303951367781,28.631955729374983,140.17021276595744,96.88762104165377,1464.2090592334494,1001.103951756371,49.170731707317074,28.758766779308647,159.42857142857142,97.49581187586128
309,6.934444444444444,5.469166666666666,536.1640762698286,276.5986003476621,34.75404582598943,19.134393118152452,173.62602147091815,85.18383481791433,679.0796891665398,276.75866227248815,44.065214078927326,19.134393118152452,216.48636294377573,85.133508595113625
310,13.731111111111112,11.647777777777778,1301.4970059880238,1253.9797102171804,36.41365916815018,38.79628223363052,103.99741058423693,97.89697738856998,1523.0372984832586,1264.3111910755151,42.58322999141467,39.1647646217718,121.65410664886006,98.88051405917174
311,9.762777777777778,9.096111111111112,1770.2953394411882,624.5700630324541,54.799977237808,27.579966378778373,141.55807204233767,62.884453925072336,1898.283759848531,624.7197917321158,58.81634398094423,27.579966378778373,151.05356379405117,63.30632598003859
312,5.273611111111111,4.717777777777778,853.3052409797208,384.3369057778047,39.252041085067155,16.965826997652833,137.6665788780616,50.674733067166436,953.8389072067828,384.3369057778047,43.876589731512006,16.965826997652833,151.3424399434762,51.288400248009296
313,7.893888888888889,7.310555555555555,3193.6096840030964,1987.5415369524007,59.9197691603913,27.15285947700127,145.04891266098952,72.39782071612684,3192.2334523899995,1789.763811233203,64.42738809939965,27.4135003237456,156.34926666160044,72.74613391789285
320,8.03888888888889,5.038888888888889,378.65929509329646,289.45067704955267,14.305459571527296,10.232030318780552,88.32066344160332,63.234572119301255,583.2635060639471,300.13626534922065,22.42557883131202,10.489412651706376,135.14884233737598,65.41788746206957
330,4.600555555555555,4.600555555555555,1060.524091293322,419.8257575074053,58.905929235599565,30.335426406070102,217.5824175824176,105.59040360436802,1060.524091293322,419.8257575074053,58.905929235599565,30.335426406070102,217.5824175824176,105.59040360436802
332,6.004722222222222,4.878333333333334,721.9318129250128,310.12562738655566,31.47522782994865,18.40289832245635,176.69426839987048,96.0726411677767,885.7533310556884,310.05468027737425,38.74274000683293,18.40289832245635,210.72770755039286,89.32231630715916
334,10.276666666666667,10.272777777777778,1427.1164450210833,1140.4142309625122,38.53389555627635,23.90815760362977,127.18131689912423,44.67397045667238,1423.8602563409227,1142.6554240810385,38.548483045806066,23.90815760362977,127.22946298199123,44.67397045667238
335,10.903611111111111,10.235,1819.9475199347821,1020.970779862643,77.49726135581994,33.49479832976331,235.33487886276208,112.15884298888813,1928.0898876404494,1030.7875629827904,82.46213971665853,33.6298929074967,250.12212994626285,112.82031839355996
336,6.449166666666667,5.699166666666667,825.8431321876211,532.4400853095533,23.1037601757333,12.560962454277847,105.28492053236852,57.395799304285134,933.4698055271239,533.1445499216053,25.968708875566602,12.340088240275179,117.38558268752742,55.780821076782296
338,11.222222222222221,10.385833333333334,1459.6930693069307,689.4169418406902,86.61386138613862,47.0377024794521,335.4059405940594,154.20372200043641,1518.5107919441546,729.6154809212863,91.95217844820668,47.82441052876912,351.24769317178846,155.65346125287417
421,8.73,5.8966666666666665,1065.4066437571591,938.3905192757793,34.36426116838488,30.767948691238203,121.53493699885452,107.54890360513521,1576.9926512153759,938.6095449002091,50.87620124364047,30.767948691238203,175.52289429055963,109.32444069526875
425,8.242222222222223,4.908888888888889,1547.5195470477217,864.849909907301,50.107845780533836,41.378335716491385,114.89619843623618,87.21333995821205,2452.286102308737,1014.4678736493663,83.31824354911724,42.24886586248993,182.11860570393844,98.84735707139569
426,6.980833333333334,5.985833333333334,1130.237555210696,636.0614862461916,33.95010146830607,10.609126798590514,138.23564521905215,50.43223883872016,1117.304747320061,497.0961390199801,38.256995684254484,10.070288689293584,153.52916608659334,44.49538499343821
427,7.006388888888889,5.839722222222222,2502.0021409031438,1258.1156828481917,89.34702454109345,34.77170442430783,238.7820639892162,108.66914071095411,2970.518004090758,1269.5486191668956,105.14198734719118,35.212619491150775,274.67059886790656,110.4419692482372
431,9.232222222222223,7.065555555555556,1954.242387772295,1452.2497336508238,70.83884944036586,85.67665311442137,136.0452521362378,144.55617900625657,2541.7675735178486,1454.9939633322651,91.99559679194842,85.95218308907445,176.63154584054095,145.05309372777955
433,8.245833333333334,7,874.7448206164729,635.9115722942756,39.777665487620006,27.789886249817176,122.60737746336534,60.00416652200079,998,654.9186548300822,45.57142857142857,28.56619991839618,141.14285714285714,62.92213000562238
435,7.1925,5.758611111111111,1002.7111574556831,691.9421941173988,40.87591240875913,31.052375110448477,217.44873131734445,145.95185659814146,1218.5229849018378,681.2640824232553,50.3593652018716,31.38780725766686,266.3836766195553,149.1870563345821
436,7.0808333333333335,3.6641666666666666,409.27386136283394,186.07352617408299,22.172531481699423,10.914439976471536,83.04107331999529,48.05948694809679,701.1143961792131,187.81939463218382,39.845349101660226,11.829140773047357,143.00659540595862,50.01713991937449
439,10.693055555555556,10.402222222222223,1357.8906351474216,808.4266200466187,57.04636965839719,30.150832944924215,246.42161319651902,125.25922212465127,1391.1450544755394,813.7699138744764,58.35291604358043,30.45921266815077,246.87032685323646,123.33317772307956
440,4.424444444444444,4.416666666666667,1405.3741838272226,929.5471298792045,59.21647413360121,29.262034561299163,226.69512807634356,124.95345800203637,1406.4905660377358,930.6990204500414,59.32075471698113,29.262034561299163,227.09433962264148,124.95345800203637
